"MATERIAL ON STOCK";
"------------------------------";
"created by STOCK MANAGER";"V013";
"date:";"2019-04-12 16:20:13";"(YYYY-MM-DD HH:MM:SS)";

"PART_ID";"PART_CODE_BEL";"DATE_EDITED";"QTY_ON_STOCK";"QTY_RESERVED";"QTY_AVAILABLE";"MANUFACTURER_1_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"MANUFACTURER_2_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"MANUFACTURER_3_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"DISTRIBUTOR_1_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_2_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_3_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_4_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_5_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_6_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"STORAGE_PLACE";"REMARKS";"PROJECT";
"259";"X_PAC_T_MALE_2X30_VERTICAL";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"TMM-130-01-L-D";"2015-03-13 17:10:34";"UNKNOWN";"http://www.samtec.com/ftppub/pdf/TMM_TH.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"1806844";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"260";"X_PAC_T_MALE_2X4_MOLEX_PART_CODE_44764-0801";"2018-08-24 16:19:48";"90";"0";"90";"MOLEX";"44764-0801";"2015-07-16 15:50:00";"ACTIVE";"http://www.molex.com/elqNow/elqRedir.htm?ref=http://www.molex.com/pdm_docs/sd/447640801_sd.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"AX";"153069";"2015-07-28 14:24:50";"1";"3.70";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"MOUSER";"538-44764-0801";"2015-04-08 08:39:10";"1";"3.01";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S35";"n/a";"n/a";
"261";"X_PAC_T_MALE_2X4_MOLEX_PART_CODE_44769-0801";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"44769-0801";"2015-03-13 17:10:34";"UNKNOWN";"http://www.mouser.com/ds/2/276/0447690801_PCB_RECEPTACLES-146095.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"MOUSER";"538-44769-0801";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"262";"X_PAC_T_MALE_2X5_VERTICAL_1.27mm";"2015-05-20 16:51:28";"14";"0";"14";"SULLINS";"GRPB052VWVN-RC";"2015-04-13 08:36:09";"UNKNOWN";"http://www.sullinscorp.com/catalogs/71_Page70-71_HEADER_.050_1.27mm_MALE.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"DIGI-KEY";"S9015E-05-ND";"2015-04-13 08:39:08";"1";"0.77";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S7/9";"n/a";"n/a";
"263";"X_PAC_T_MALE_2X5_VERTICAL_PITCH_2mm54";"2019-04-12 16:20:13";"58";"0";"58";"molex";"10-89-7102";"2015-03-18 09:37:27";"ACTIVE";"http://www.molex.com/pdm_docs/sd/010897102_sd.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"2293829";"2015-03-18 09:36:34";"1";"0.67";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S7/3";"aus meterware zuschneiden";"n/a";
"264";"X_PAC_T_MALE_1X3_VERTICAL_GRID_2.54MM";"2019-04-12 16:20:13";"6";"0";"6";"TE";"826926-3";"2015-07-09 11:09:59";"ACTIVE";"http://www.farnell.com/cad/38081.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"1248141";"2015-07-09 11:08:52";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S7/10";"n/a";"n/a";
"265";"X_PAC_T_MALE_3X3_VERTICAL";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"HTSW-103-05-G-T";"2015-03-13 17:10:34";"UNKNOWN";"http://www.samtec.com/ftppub/pdf/TSW_TH.PDF";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"1927640";"2015-04-07 12:00:14";"10";"1.07";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"266";"X_PAC_T_MALE_1X4_VERTICAL_PITCH_2mm54";"2018-08-24 16:19:48";"0";"0";"0";"MOLEX";"90120-0764";"2018-08-02 16:39:14";"ACTIVE";"http://www.farnell.com/datasheets/1731044.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"9733329";"2018-08-02 16:40:16";"10";"0.70";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"2018-08-02 16:38:52";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S7/7";"n/a";"n/a";
"267";"X_PAC_T_MALE_1X6_VERTICAL_PITCH_2mm54";"2018-08-24 16:19:48";"0";"0";"0";"TE";"5-146280-6";"2015-07-09 10:47:46";"UNKNOWN";"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Customer+Drawing%7F146280%7FG2%7Fpdf%7FEnglish%7FENG_CD_146280_G2.pdf%7F5-146280-6";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"2311671";"2015-07-09 10:46:43";"1";"0.58";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S7/5";"n/a";"n/a";
"268";"X_PAC_T_MALE_6X1_VERTICAL_1.27mm";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"BD020-06-A-J-0350-0300-L-G";"2015-03-13 17:10:34";"UNKNOWN";"http://www.globalconnectortechnology.com/pcb-board-to-board/pdf/BD020.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"1798780";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"269";"X_PAC_T_MALE_6X1_VERTICAL_2mm";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"BF020-06-A-B-0400-0300-N-G";"2015-03-13 17:10:34";"UNKNOWN";"http://www.globalconnectortechnology.com/pcb-board-to-board/pdf/BF020.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"FARNELL";"1798848";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"270";"X_PAC_T_MINI-USB-5";"2018-08-13 15:29:50";"0";"0";"0";"ASSMANN";"A-USBB-M5";"2015-04-13 08:33:39";"UNKNOWN";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C120%252FUSBBWM%2523ASS.pdf";"n/a";"MOLEX";"54819-0519";"2018-08-13 15:33:20";"ACTIVE";"http://www.molex.com/pdm_docs/sd/548190519_sd.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"USB BWM";"2015-04-13 09:30:31";"1";"0.30";"FARNELL";"9786465";"2018-08-13 15:32:59";"1";"1.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"271";"X_PAC_T_POWER_JACK_SPC4077";"2015-03-13 17:10:34";"0";"0";"0";"unknown";"SPC21364";"2015-03-13 17:10:34";"UNKNOWN";"http://www.newark.com/pdfs/datasheets/spc/11M0559.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"AX";"485119";"2015-04-15 10:59:31";"1";"1.10";"FARNELL";"1654842";"2015-04-13 09:41:12";"1";"1.08";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"272";"T_PAC_T_TO126_VAL_SD336";"2015-05-05 09:00:27";"200";"0";"200";"RFT";"SD336";"2015-03-16 14:46:38";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S5/1";"qty_stock geschätzt";"n/a";
"273";"R_PAC_T_218_GRID_80mm_VAL_100";"2015-05-07 11:48:17";"2";"0";"2";"VITROHM";"KH218-8 10B 100 R";"2015-03-17 11:27:28";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=B400%252F5WAXIAL_9WAXIAL_11WAXIAL_17WAXIAL%2523YAG.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"17W AXIAL 100";"2015-03-17 11:27:56";"1";"0.68";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S16/3";"n/a";"n/a";
"274";"X_PAC_T_NDIP14_SOCKET_STANDARD";"2019-03-21 16:24:59";"10";"0";"10";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"275";"X_PAC_T_NDIP8_SOCKET_STANDARD";"2015-05-11 09:37:18";"9";"0";"9";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"276";"X_PAC_T_NDIP16_SOCKET_STANDARD";"2019-02-15 16:43:27";"3";"0";"3";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"277";"X_PAC_T_NDIP40_SOCKET_STANDARD";"2015-05-11 09:38:22";"12";"0";"12";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"278";"X_PAC_T_NDIP32_SOCKET_STANDARD";"2019-03-21 15:54:16";"0";"0";"0";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"279";"X_PAC_T_NDIP28_SOCKET_STANDARD";"2015-05-11 09:39:10";"7";"0";"7";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S31/3";"n/a";"n/a";
"280";"RN_PAC_T_SIL9_VAL_1k8";"2015-05-07 10:11:01";"5";"0";"5";"BI-TECHNOLOGIES";"L 09-1S 2% 1,8 K";"2016-11-16 15:46:47";"ACTIVE";"http://www.reichelt.de/index.html?ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=B400%252FSIL-Netzwerke%2523YAG.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"SIL 9-8 1,8K";"2016-11-16 15:44:40";"1";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S13/1";"n/a";"n/a";
"281";"R_PAC_T_0207_GRID_10mm_VAL_536";"2015-05-07 11:38:46";"8";"0";"8";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S15/7";"n/a";"n/a";
"282";"R_PAC_T_0207_GRID_10mm_VAL_6k8";"2015-05-07 11:39:02";"10";"0";"10";"YAGEO";"MF0207FTE52-6K8";"2016-11-16 15:28:58";"ACTIVE";"http://www.reichelt.de/index.html?ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=B400%252FMETALL%2523YAG.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"METALL 6,80K";"2016-11-16 15:25:05";"1";"0.05";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S15/7";"n/a";"n/a";
"283";"BAT_PAC_S_HOLDER_12mm_VAL_3V_CR1220";"2015-04-07 15:30:36";"0";"0";"0";"multicomp";"CH291-1220LF";"2015-04-07 15:36:02";"ACTIVE";"http://www.farnell.com/datasheets/1505860.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"2064722";"2015-04-08 09:10:41";"5";"0.57";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"284";"ACCESSORY_BATTERY_3V_CR1220";"2015-08-18 17:50:14";"2";"0";"2";"ANSMANN";"5020062";"2015-04-07 15:41:11";"UNKNOWN";"http://www.farnell.com/datasheets/89161.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"1662672";"2015-05-19 11:23:16";"1";"2.48";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S38";"n/a";"n/a";
"285";"C_PAC_S_1206_VAL_10u_Vmax_10V";"2015-10-23 10:08:57";"26";"0";"26";"KEMET";"T491A106K010AT";"2015-10-20 15:21:03";"ACTIVE";"http://www.kemet.com/Lists/ProductCatalog/Attachments/254/KEM_T2005_T491.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"RS";"538-2278";"2015-04-08 12:26:46";"10";"0.22";"DIGIKEY";"399-3684-1-ND";"2015-10-20 15:20:13";"1";"0.40";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S1/12";"s.a ID 23";"n/a";
"286";"C_PAC_S_1206_VAL_3u3_Vmax_10V";"2015-04-07 16:02:27";"0";"0";"0";"KEMET";"T491A335K010AT";"2015-04-07 16:12:21";"ACTIVE";"http://www.farnell.com/datasheets/1698764.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"2321205";"2015-04-10 08:26:01";"5";"0.27";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"287";"C_PAC_S_0603_VAL_18p";"2016-02-29 16:52:58";"17";"0";"17";"AVX";"06031A180JAT2A";"2015-04-07 16:18:01";"ACTIVE";"http://www.farnell.com/datasheets/759117.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"1740595";"2015-04-08 09:23:50";"10";"0.08";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S1/7";"n/a";"n/a";
"288";"C_PAC_S_0402_VAL_100n";"2015-04-07 16:18:39";"0";"0";"0";"multicomp";"MC0402X104K250CT";"2015-04-07 16:22:06";"ACTIVE";"http://www.farnell.com/datasheets/1723208.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"FARNELL";"2320760";"2015-04-08 09:46:36";"10";"0.01";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
